,Page total likes,Type,Category,Post Month,Post Weekday,Post Hour,Paid,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,comment,like,share,Total Interactions
892,136393,Photo,3,10,7,3,0.0,3366,6647,474,345,249,1249,588,182,0,11.0,1.0,12
893,136393,Photo,3,10,7,3,0.0,3366,6647,474,345,239,1351,717,180,2,28.0,4.0,34
894,136393,Photo,3,10,7,3,0.0,3366,6647,474,345,644,6951,3290,377,0,56.0,12.0,68
895,136393,Photo,1,10,6,13,0.0,747,1443,226,220,318,1401,660,222,0,6.0,2.0,8
896,136393,Photo,1,10,6,13,0.0,747,1443,226,220,308,943,511,232,0,2.0,,2
897,136393,Photo,1,10,6,13,0.0,747,1443,226,220,292,951,516,217,1,1.0,2.0,4
898,136393,Photo,1,10,6,13,0.0,747,1443,226,220,265,935,521,191,1,3.0,2.0,6
899,136393,Photo,1,10,6,13,0.0,747,1443,226,220,297,1210,615,211,0,7.0,,7
900,136393,Photo,1,10,6,13,0.0,747,1443,226,220,264,1098,580,196,0,7.0,2.0,9
901,136393,Photo,1,10,6,13,0.0,747,1443,226,220,495,3180,1674,385,3,198.0,41.0,242
902,136393,Photo,1,10,6,13,0.0,747,1443,226,220,287,1252,632,194,0,9.0,1.0,10
903,136393,Photo,1,10,6,13,0.0,747,1443,226,220,224,989,554,166,0,4.0,1.0,5
904,136393,Photo,1,10,6,13,0.0,747,1443,226,220,252,1430,690,175,0,3.0,0.0,3
905,136393,Photo,1,10,6,13,0.0,747,1443,226,220,247,1503,782,176,0,8.0,2.0,10
906,136393,Photo,1,10,6,13,0.0,747,1443,226,220,2632,7736,3768,774,0,7.0,3.0,10
907,136393,Photo,1,10,6,13,0.0,747,1443,226,220,239,1041,576,169,1,7.0,2.0,10
908,136393,Photo,1,10,6,13,0.0,747,1443,226,220,249,1249,588,182,0,11.0,1.0,12
909,136393,Photo,1,10,6,13,0.0,747,1443,226,220,239,1351,717,180,2,28.0,4.0,34
910,136393,Photo,1,10,6,13,0.0,747,1443,226,220,644,6951,3290,377,0,56.0,12.0,68
911,136393,Photo,1,10,6,13,0.0,645,1117,195,192,318,1401,660,222,0,6.0,2.0,8
912,136393,Photo,1,10,6,13,0.0,645,1117,195,192,308,943,511,232,0,2.0,,2
913,136393,Photo,1,10,6,13,0.0,645,1117,195,192,292,951,516,217,1,1.0,2.0,4
914,136393,Photo,1,10,6,13,0.0,645,1117,195,192,265,935,521,191,1,3.0,2.0,6
915,136393,Photo,1,10,6,13,0.0,645,1117,195,192,297,1210,615,211,0,7.0,,7
916,136393,Photo,1,10,6,13,0.0,645,1117,195,192,264,1098,580,196,0,7.0,2.0,9
917,136393,Photo,1,10,6,13,0.0,645,1117,195,192,495,3180,1674,385,3,198.0,41.0,242
918,136393,Photo,1,10,6,13,0.0,645,1117,195,192,287,1252,632,194,0,9.0,1.0,10
919,136393,Photo,1,10,6,13,0.0,645,1117,195,192,224,989,554,166,0,4.0,1.0,5
920,136393,Photo,1,10,6,13,0.0,645,1117,195,192,252,1430,690,175,0,3.0,0.0,3
921,136393,Photo,1,10,6,13,0.0,645,1117,195,192,247,1503,782,176,0,8.0,2.0,10
922,136393,Photo,1,10,6,13,0.0,645,1117,195,192,2632,7736,3768,774,0,7.0,3.0,10
923,136393,Photo,1,10,6,13,0.0,645,1117,195,192,239,1041,576,169,1,7.0,2.0,10
924,136393,Photo,1,10,6,13,0.0,645,1117,195,192,249,1249,588,182,0,11.0,1.0,12
925,136393,Photo,1,10,6,13,0.0,645,1117,195,192,239,1351,717,180,2,28.0,4.0,34
926,136393,Photo,1,10,6,13,0.0,645,1117,195,192,644,6951,3290,377,0,56.0,12.0,68
927,136393,Photo,1,10,6,12,0.0,754,1510,206,205,318,1401,660,222,0,6.0,2.0,8
928,136393,Photo,1,10,6,12,0.0,754,1510,206,205,308,943,511,232,0,2.0,,2
929,136393,Photo,1,10,6,12,0.0,754,1510,206,205,292,951,516,217,1,1.0,2.0,4
930,136393,Photo,1,10,6,12,0.0,754,1510,206,205,265,935,521,191,1,3.0,2.0,6
931,136393,Photo,1,10,6,12,0.0,754,1510,206,205,297,1210,615,211,0,7.0,,7
932,136393,Photo,1,10,6,12,0.0,754,1510,206,205,264,1098,580,196,0,7.0,2.0,9
933,136393,Photo,1,10,6,12,0.0,754,1510,206,205,495,3180,1674,385,3,198.0,41.0,242
934,136393,Photo,1,10,6,12,0.0,754,1510,206,205,287,1252,632,194,0,9.0,1.0,10
935,136393,Photo,1,10,6,12,0.0,754,1510,206,205,224,989,554,166,0,4.0,1.0,5
936,136393,Photo,1,10,6,12,0.0,754,1510,206,205,252,1430,690,175,0,3.0,0.0,3
937,136393,Photo,1,10,6,12,0.0,754,1510,206,205,247,1503,782,176,0,8.0,2.0,10
938,136393,Photo,1,10,6,12,0.0,754,1510,206,205,2632,7736,3768,774,0,7.0,3.0,10
939,136393,Photo,1,10,6,12,0.0,754,1510,206,205,239,1041,576,169,1,7.0,2.0,10
940,136393,Photo,1,10,6,12,0.0,754,1510,206,205,249,1249,588,182,0,11.0,1.0,12
941,136393,Photo,1,10,6,12,0.0,754,1510,206,205,239,1351,717,180,2,28.0,4.0,34
942,136393,Photo,1,10,6,12,0.0,754,1510,206,205,644,6951,3290,377,0,56.0,12.0,68
943,136393,Photo,1,10,6,11,0.0,910,1673,207,201,318,1401,660,222,0,6.0,2.0,8
944,136393,Photo,1,10,6,11,0.0,910,1673,207,201,308,943,511,232,0,2.0,,2
945,136393,Photo,1,10,6,11,0.0,910,1673,207,201,292,951,516,217,1,1.0,2.0,4
946,136393,Photo,1,10,6,11,0.0,910,1673,207,201,265,935,521,191,1,3.0,2.0,6
947,136393,Photo,1,10,6,11,0.0,910,1673,207,201,297,1210,615,211,0,7.0,,7
948,136393,Photo,1,10,6,11,0.0,910,1673,207,201,264,1098,580,196,0,7.0,2.0,9
949,136393,Photo,1,10,6,11,0.0,910,1673,207,201,495,3180,1674,385,3,198.0,41.0,242
950,136393,Photo,1,10,6,11,0.0,910,1673,207,201,287,1252,632,194,0,9.0,1.0,10
951,136393,Photo,1,10,6,11,0.0,910,1673,207,201,224,989,554,166,0,4.0,1.0,5
952,136393,Photo,1,10,6,11,0.0,910,1673,207,201,252,1430,690,175,0,3.0,0.0,3
953,136393,Photo,1,10,6,11,0.0,910,1673,207,201,247,1503,782,176,0,8.0,2.0,10
954,136393,Photo,1,10,6,11,0.0,910,1673,207,201,2632,7736,3768,774,0,7.0,3.0,10
955,136393,Photo,1,10,6,11,0.0,910,1673,207,201,239,1041,576,169,1,7.0,2.0,10
956,136393,Photo,1,10,6,11,0.0,910,1673,207,201,249,1249,588,182,0,11.0,1.0,12
957,136393,Photo,1,10,6,11,0.0,910,1673,207,201,239,1351,717,180,2,28.0,4.0,34
958,136393,Photo,1,10,6,11,0.0,910,1673,207,201,644,6951,3290,377,0,56.0,12.0,68
959,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,318,1401,660,222,0,6.0,2.0,8
960,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,308,943,511,232,0,2.0,,2
961,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,292,951,516,217,1,1.0,2.0,4
962,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,265,935,521,191,1,3.0,2.0,6
963,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,297,1210,615,211,0,7.0,,7
964,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,264,1098,580,196,0,7.0,2.0,9
965,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,495,3180,1674,385,3,198.0,41.0,242
966,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,287,1252,632,194,0,9.0,1.0,10
967,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,224,989,554,166,0,4.0,1.0,5
968,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,252,1430,690,175,0,3.0,0.0,3
969,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,247,1503,782,176,0,8.0,2.0,10
970,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,2632,7736,3768,774,0,7.0,3.0,10
971,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,239,1041,576,169,1,7.0,2.0,10
972,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,249,1249,588,182,0,11.0,1.0,12
973,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,239,1351,717,180,2,28.0,4.0,34
974,136393,Photo,1,10,6,9,0.0,3906,8239,868,863,644,6951,3290,377,0,56.0,12.0,68
975,136393,Photo,1,10,6,9,0.0,659,1158,199,194,318,1401,660,222,0,6.0,2.0,8
976,136393,Photo,1,10,6,9,0.0,659,1158,199,194,308,943,511,232,0,2.0,,2
977,136393,Photo,1,10,6,9,0.0,659,1158,199,194,292,951,516,217,1,1.0,2.0,4
978,136393,Photo,1,10,6,9,0.0,659,1158,199,194,265,935,521,191,1,3.0,2.0,6
979,136393,Photo,1,10,6,9,0.0,659,1158,199,194,297,1210,615,211,0,7.0,,7
980,136393,Photo,1,10,6,9,0.0,659,1158,199,194,264,1098,580,196,0,7.0,2.0,9
981,136393,Photo,1,10,6,9,0.0,659,1158,199,194,495,3180,1674,385,3,198.0,41.0,242
982,136393,Photo,1,10,6,9,0.0,659,1158,199,194,287,1252,632,194,0,9.0,1.0,10
983,136393,Photo,1,10,6,9,0.0,659,1158,199,194,224,989,554,166,0,4.0,1.0,5
984,136393,Photo,1,10,6,9,0.0,659,1158,199,194,252,1430,690,175,0,3.0,0.0,3
985,136393,Photo,1,10,6,9,0.0,659,1158,199,194,247,1503,782,176,0,8.0,2.0,10
986,136393,Photo,1,10,6,9,0.0,659,1158,199,194,2632,7736,3768,774,0,7.0,3.0,10
987,136393,Photo,1,10,6,9,0.0,659,1158,199,194,239,1041,576,169,1,7.0,2.0,10
988,136393,Photo,1,10,6,9,0.0,659,1158,199,194,249,1249,588,182,0,11.0,1.0,12
989,136393,Photo,1,10,6,9,0.0,659,1158,199,194,239,1351,717,180,2,28.0,4.0,34
990,136393,Photo,1,10,6,9,0.0,659,1158,199,194,644,6951,3290,377,0,56.0,12.0,68
991,136393,Photo,1,10,6,8,0.0,652,1331,214,206,318,1401,660,222,0,6.0,2.0,8
992,136393,Photo,1,10,6,8,0.0,652,1331,214,206,308,943,511,232,0,2.0,,2
993,136393,Photo,1,10,6,8,0.0,652,1331,214,206,292,951,516,217,1,1.0,2.0,4
994,136393,Photo,1,10,6,8,0.0,652,1331,214,206,265,935,521,191,1,3.0,2.0,6
995,136393,Photo,1,10,6,8,0.0,652,1331,214,206,297,1210,615,211,0,7.0,,7
996,136393,Photo,1,10,6,8,0.0,652,1331,214,206,264,1098,580,196,0,7.0,2.0,9
997,136393,Photo,1,10,6,8,0.0,652,1331,214,206,495,3180,1674,385,3,198.0,41.0,242
998,136393,Photo,1,10,6,8,0.0,652,1331,214,206,287,1252,632,194,0,9.0,1.0,10
999,136393,Photo,1,10,6,8,0.0,652,1331,214,206,224,989,554,166,0,4.0,1.0,5
1000,136393,Photo,1,10,6,8,0.0,652,1331,214,206,252,1430,690,175,0,3.0,0.0,3
1001,136393,Photo,1,10,6,8,0.0,652,1331,214,206,247,1503,782,176,0,8.0,2.0,10
1002,136393,Photo,1,10,6,8,0.0,652,1331,214,206,2632,7736,3768,774,0,7.0,3.0,10
1003,136393,Photo,1,10,6,8,0.0,652,1331,214,206,239,1041,576,169,1,7.0,2.0,10
1004,136393,Photo,1,10,6,8,0.0,652,1331,214,206,249,1249,588,182,0,11.0,1.0,12
1005,136393,Photo,1,10,6,8,0.0,652,1331,214,206,239,1351,717,180,2,28.0,4.0,34
1006,136393,Photo,1,10,6,8,0.0,652,1331,214,206,644,6951,3290,377,0,56.0,12.0,68
1007,136393,Photo,1,10,6,6,0.0,861,1565,214,192,318,1401,660,222,0,6.0,2.0,8
1008,136393,Photo,1,10,6,6,0.0,861,1565,214,192,308,943,511,232,0,2.0,,2
1009,136393,Photo,1,10,6,6,0.0,861,1565,214,192,292,951,516,217,1,1.0,2.0,4
1010,136393,Photo,1,10,6,6,0.0,861,1565,214,192,265,935,521,191,1,3.0,2.0,6
1011,136393,Photo,1,10,6,6,0.0,861,1565,214,192,297,1210,615,211,0,7.0,,7
1012,136393,Photo,1,10,6,6,0.0,861,1565,214,192,264,1098,580,196,0,7.0,2.0,9
1013,136393,Photo,1,10,6,6,0.0,861,1565,214,192,495,3180,1674,385,3,198.0,41.0,242
1014,136393,Photo,1,10,6,6,0.0,861,1565,214,192,287,1252,632,194,0,9.0,1.0,10
1015,136393,Photo,1,10,6,6,0.0,861,1565,214,192,224,989,554,166,0,4.0,1.0,5
1016,136393,Photo,1,10,6,6,0.0,861,1565,214,192,252,1430,690,175,0,3.0,0.0,3
1017,136393,Photo,1,10,6,6,0.0,861,1565,214,192,247,1503,782,176,0,8.0,2.0,10
1018,136393,Photo,1,10,6,6,0.0,861,1565,214,192,2632,7736,3768,774,0,7.0,3.0,10
1019,136393,Photo,1,10,6,6,0.0,861,1565,214,192,239,1041,576,169,1,7.0,2.0,10
1020,136393,Photo,1,10,6,6,0.0,861,1565,214,192,249,1249,588,182,0,11.0,1.0,12
1021,136393,Photo,1,10,6,6,0.0,861,1565,214,192,239,1351,717,180,2,28.0,4.0,34
1022,136393,Photo,1,10,6,6,0.0,861,1565,214,192,644,6951,3290,377,0,56.0,12.0,68
1023,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,318,1401,660,222,0,6.0,2.0,8
1024,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,308,943,511,232,0,2.0,,2
1025,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,292,951,516,217,1,1.0,2.0,4
1026,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,265,935,521,191,1,3.0,2.0,6
1027,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,297,1210,615,211,0,7.0,,7
1028,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,264,1098,580,196,0,7.0,2.0,9
1029,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,495,3180,1674,385,3,198.0,41.0,242
1030,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,287,1252,632,194,0,9.0,1.0,10
1031,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,224,989,554,166,0,4.0,1.0,5
1032,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,252,1430,690,175,0,3.0,0.0,3
1033,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,247,1503,782,176,0,8.0,2.0,10
1034,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,2632,7736,3768,774,0,7.0,3.0,10
1035,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,239,1041,576,169,1,7.0,2.0,10
1036,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,249,1249,588,182,0,11.0,1.0,12
1037,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,239,1351,717,180,2,28.0,4.0,34
1038,136393,Photo,1,10,6,2,0.0,3690,7659,424,388,644,6951,3290,377,0,56.0,12.0,68
1039,136393,Status,2,10,7,9,0.0,15816,30514,2733,2654,3289,23584,11912,2361,6,186.0,40.0,232
1040,136393,Link,1,10,5,10,0.0,4664,9463,204,182,251,7196,3324,173,0,32.0,16.0,48
1041,136013,Photo,1,10,5,8,0.0,1080,2427,210,189,249,2195,934,184,4,32.0,3.0,39
1042,136013,Photo,1,10,5,8,0.0,1080,2427,210,189,616,6677,2992,351,4,77.0,19.0,100
1043,136013,Photo,1,10,5,8,0.0,1080,2427,210,189,720,11860,6200,590,10,377.0,60.0,447
1044,136013,Photo,1,10,5,8,0.0,1080,2427,210,189,8308,46252,15552,1275,3,41.0,9.0,53
1045,136013,Photo,1,10,5,8,0.0,1080,2427,210,189,861,8627,4054,448,6,76.0,14.0,96
1046,136013,Photo,1,10,5,8,0.0,1080,2427,210,189,463,4401,2616,327,0,189.0,15.0,204
1047,136013,Photo,1,10,4,10,1.0,4018,8617,428,374,249,2195,934,184,4,32.0,3.0,39
1048,136013,Photo,1,10,4,10,1.0,4018,8617,428,374,616,6677,2992,351,4,77.0,19.0,100
1049,136013,Photo,1,10,4,10,1.0,4018,8617,428,374,720,11860,6200,590,10,377.0,60.0,447
1050,136013,Photo,1,10,4,10,1.0,4018,8617,428,374,8308,46252,15552,1275,3,41.0,9.0,53
1051,136013,Photo,1,10,4,10,1.0,4018,8617,428,374,861,8627,4054,448,6,76.0,14.0,96
1052,136013,Photo,1,10,4,10,1.0,4018,8617,428,374,463,4401,2616,327,0,189.0,15.0,204
1053,136013,Photo,3,10,2,10,1.0,16776,39549,714,440,249,2195,934,184,4,32.0,3.0,39
1054,136013,Photo,3,10,2,10,1.0,16776,39549,714,440,616,6677,2992,351,4,77.0,19.0,100
1055,136013,Photo,3,10,2,10,1.0,16776,39549,714,440,720,11860,6200,590,10,377.0,60.0,447
1056,136013,Photo,3,10,2,10,1.0,16776,39549,714,440,8308,46252,15552,1275,3,41.0,9.0,53
1057,136013,Photo,3,10,2,10,1.0,16776,39549,714,440,861,8627,4054,448,6,76.0,14.0,96
1058,136013,Photo,3,10,2,10,1.0,16776,39549,714,440,463,4401,2616,327,0,189.0,15.0,204
1059,136013,Photo,1,10,2,3,1.0,50736,140432,1462,1450,249,2195,934,184,4,32.0,3.0,39
1060,136013,Photo,1,10,2,3,1.0,50736,140432,1462,1450,616,6677,2992,351,4,77.0,19.0,100
1061,136013,Photo,1,10,2,3,1.0,50736,140432,1462,1450,720,11860,6200,590,10,377.0,60.0,447
1062,136013,Photo,1,10,2,3,1.0,50736,140432,1462,1450,8308,46252,15552,1275,3,41.0,9.0,53
1063,136013,Photo,1,10,2,3,1.0,50736,140432,1462,1450,861,8627,4054,448,6,76.0,14.0,96
1064,136013,Photo,1,10,2,3,1.0,50736,140432,1462,1450,463,4401,2616,327,0,189.0,15.0,204
1065,136013,Photo,1,10,1,10,1.0,5324,11040,528,483,249,2195,934,184,4,32.0,3.0,39
1066,136013,Photo,1,10,1,10,1.0,5324,11040,528,483,616,6677,2992,351,4,77.0,19.0,100
1067,136013,Photo,1,10,1,10,1.0,5324,11040,528,483,720,11860,6200,590,10,377.0,60.0,447
1068,136013,Photo,1,10,1,10,1.0,5324,11040,528,483,8308,46252,15552,1275,3,41.0,9.0,53
1069,136013,Photo,1,10,1,10,1.0,5324,11040,528,483,861,8627,4054,448,6,76.0,14.0,96
1070,136013,Photo,1,10,1,10,1.0,5324,11040,528,483,463,4401,2616,327,0,189.0,15.0,204
1071,136013,Photo,3,10,1,3,0.0,18120,44940,421,282,249,2195,934,184,4,32.0,3.0,39
1072,136013,Photo,3,10,1,3,0.0,18120,44940,421,282,616,6677,2992,351,4,77.0,19.0,100
1073,136013,Photo,3,10,1,3,0.0,18120,44940,421,282,720,11860,6200,590,10,377.0,60.0,447
1074,136013,Photo,3,10,1,3,0.0,18120,44940,421,282,8308,46252,15552,1275,3,41.0,9.0,53
1075,136013,Photo,3,10,1,3,0.0,18120,44940,421,282,861,8627,4054,448,6,76.0,14.0,96
1076,136013,Photo,3,10,1,3,0.0,18120,44940,421,282,463,4401,2616,327,0,189.0,15.0,204
1077,136013,Status,2,10,5,3,0.0,8896,17202,1480,1426,1932,13838,7020,1292,0,129.0,25.0,154
1078,136013,Status,2,10,5,3,0.0,8896,17202,1480,1426,3179,20547,10280,2278,2,227.0,36.0,265
1079,136013,Status,2,10,5,3,0.0,8896,17202,1480,1426,9237,35977,18048,4376,60,859.0,90.0,1009
1080,136013,Status,3,10,3,10,0.0,13152,25666,2543,2438,1932,13838,7020,1292,0,129.0,25.0,154
1081,136013,Status,3,10,3,10,0.0,13152,25666,2543,2438,3179,20547,10280,2278,2,227.0,36.0,265
1082,136013,Status,3,10,3,10,0.0,13152,25666,2543,2438,9237,35977,18048,4376,60,859.0,90.0,1009
1083,136013,Status,2,10,3,2,1.0,31136,59964,6164,5934,1932,13838,7020,1292,0,129.0,25.0,154
1084,136013,Status,2,10,3,2,1.0,31136,59964,6164,5934,3179,20547,10280,2278,2,227.0,36.0,265
1085,136013,Status,2,10,3,2,1.0,31136,59964,6164,5934,9237,35977,18048,4376,60,859.0,90.0,1009
1086,136013,Link,1,10,4,3,0.0,68992,229733,1032,975,1345,17842,8032,635,15,143.0,44.0,202
1087,135713,Photo,3,10,7,10,0.0,2291,3960,303,243,325,3020,1723,253,0,80.0,14.0,94
1088,135713,Photo,3,10,7,10,0.0,2291,3960,303,243,3932,70249,21328,1609,24,302.0,41.0,367
1089,135713,Photo,3,10,7,10,0.0,2291,3960,303,243,534,4406,2362,354,2,166.0,32.0,200
1090,135713,Photo,3,10,7,10,0.0,2291,3960,303,243,957,7682,4024,563,47,358.0,49.0,454
1091,135713,Photo,3,10,7,10,0.0,2291,3960,303,243,1390,16890,7208,630,7,161.0,25.0,193
1092,135713,Photo,3,10,7,10,0.0,2291,3960,303,243,867,5696,3162,537,13,319.0,55.0,387
1093,135713,Photo,1,10,6,4,0.0,39984,112830,2105,1921,325,3020,1723,253,0,80.0,14.0,94
1094,135713,Photo,1,10,6,4,0.0,39984,112830,2105,1921,3932,70249,21328,1609,24,302.0,41.0,367
1095,135713,Photo,1,10,6,4,0.0,39984,112830,2105,1921,534,4406,2362,354,2,166.0,32.0,200
1096,135713,Photo,1,10,6,4,0.0,39984,112830,2105,1921,957,7682,4024,563,47,358.0,49.0,454
1097,135713,Photo,1,10,6,4,0.0,39984,112830,2105,1921,1390,16890,7208,630,7,161.0,25.0,193
1098,135713,Photo,1,10,6,4,0.0,39984,112830,2105,1921,867,5696,3162,537,13,319.0,55.0,387
1099,135713,Photo,2,10,5,11,0.0,4010,7444,477,370,325,3020,1723,253,0,80.0,14.0,94
1100,135713,Photo,2,10,5,11,0.0,4010,7444,477,370,3932,70249,21328,1609,24,302.0,41.0,367
1101,135713,Photo,2,10,5,11,0.0,4010,7444,477,370,534,4406,2362,354,2,166.0,32.0,200
1102,135713,Photo,2,10,5,11,0.0,4010,7444,477,370,957,7682,4024,563,47,358.0,49.0,454
1103,135713,Photo,2,10,5,11,0.0,4010,7444,477,370,1390,16890,7208,630,7,161.0,25.0,193
1104,135713,Photo,2,10,5,11,0.0,4010,7444,477,370,867,5696,3162,537,13,319.0,55.0,387
1105,135713,Photo,2,10,5,4,1.0,6564,12097,806,602,325,3020,1723,253,0,80.0,14.0,94
1106,135713,Photo,2,10,5,4,1.0,6564,12097,806,602,3932,70249,21328,1609,24,302.0,41.0,367
1107,135713,Photo,2,10,5,4,1.0,6564,12097,806,602,534,4406,2362,354,2,166.0,32.0,200
1108,135713,Photo,2,10,5,4,1.0,6564,12097,806,602,957,7682,4024,563,47,358.0,49.0,454
1109,135713,Photo,2,10,5,4,1.0,6564,12097,806,602,1390,16890,7208,630,7,161.0,25.0,193
1110,135713,Photo,2,10,5,4,1.0,6564,12097,806,602,867,5696,3162,537,13,319.0,55.0,387
1111,135713,Photo,1,10,4,10,0.0,8612,20151,813,727,325,3020,1723,253,0,80.0,14.0,94
1112,135713,Photo,1,10,4,10,0.0,8612,20151,813,727,3932,70249,21328,1609,24,302.0,41.0,367
1113,135713,Photo,1,10,4,10,0.0,8612,20151,813,727,534,4406,2362,354,2,166.0,32.0,200
1114,135713,Photo,1,10,4,10,0.0,8612,20151,813,727,957,7682,4024,563,47,358.0,49.0,454
1115,135713,Photo,1,10,4,10,0.0,8612,20151,813,727,1390,16890,7208,630,7,161.0,25.0,193
1116,135713,Photo,1,10,4,10,0.0,8612,20151,813,727,867,5696,3162,537,13,319.0,55.0,387
1117,135713,Photo,2,10,4,1,0.0,5568,10282,746,545,325,3020,1723,253,0,80.0,14.0,94
1118,135713,Photo,2,10,4,1,0.0,5568,10282,746,545,3932,70249,21328,1609,24,302.0,41.0,367
1119,135713,Photo,2,10,4,1,0.0,5568,10282,746,545,534,4406,2362,354,2,166.0,32.0,200
1120,135713,Photo,2,10,4,1,0.0,5568,10282,746,545,957,7682,4024,563,47,358.0,49.0,454
1121,135713,Photo,2,10,4,1,0.0,5568,10282,746,545,1390,16890,7208,630,7,161.0,25.0,193
1122,135713,Photo,2,10,4,1,0.0,5568,10282,746,545,867,5696,3162,537,13,319.0,55.0,387
1123,135713,Status,2,10,7,4,0.0,10744,20691,1967,1877,2201,17502,8964,1834,3,148.0,28.0,179
1124,135713,Link,1,10,6,11,1.0,3616,6887,111,90,118,4263,2138,93,0,24.0,11.0,35
1125,135700,Photo,2,9,3,7,0.0,1685,2999,322,295,424,1794,953,237,0,54.0,16.0,70
1126,135700,Photo,2,9,3,7,0.0,1685,2999,322,295,613,4935,2556,365,16,117.0,30.0,163
1127,135700,Photo,2,9,3,7,0.0,1685,2999,322,295,445,3273,1722,309,1,115.0,21.0,137
1128,135700,Photo,2,9,3,7,0.0,1685,2999,322,295,757,6200,3298,489,30,187.0,35.0,252
1129,135700,Photo,2,9,2,11,0.0,3756,7094,469,408,424,1794,953,237,0,54.0,16.0,70
1130,135700,Photo,2,9,2,11,0.0,3756,7094,469,408,613,4935,2556,365,16,117.0,30.0,163
1131,135700,Photo,2,9,2,11,0.0,3756,7094,469,408,445,3273,1722,309,1,115.0,21.0,137
1132,135700,Photo,2,9,2,11,0.0,3756,7094,469,408,757,6200,3298,489,30,187.0,35.0,252
1133,135700,Photo,3,9,2,2,0.0,2656,4862,390,309,424,1794,953,237,0,54.0,16.0,70
1134,135700,Photo,3,9,2,2,0.0,2656,4862,390,309,613,4935,2556,365,16,117.0,30.0,163
1135,135700,Photo,3,9,2,2,0.0,2656,4862,390,309,445,3273,1722,309,1,115.0,21.0,137
1136,135700,Photo,3,9,2,2,0.0,2656,4862,390,309,757,6200,3298,489,30,187.0,35.0,252
1137,135700,Photo,2,9,1,10,0.0,5086,9493,622,509,424,1794,953,237,0,54.0,16.0,70
1138,135700,Photo,2,9,1,10,0.0,5086,9493,622,509,613,4935,2556,365,16,117.0,30.0,163
1139,135700,Photo,2,9,1,10,0.0,5086,9493,622,509,445,3273,1722,309,1,115.0,21.0,137
1140,135700,Photo,2,9,1,10,0.0,5086,9493,622,509,757,6200,3298,489,30,187.0,35.0,252
1141,135617,Photo,2,9,1,3,1.0,2055,3915,346,288,412,2970,1507,277,1,84.0,13.0,98
1142,135617,Photo,2,9,1,3,1.0,2055,3915,346,288,652,11148,7020,604,6,363.0,40.0,409
1143,135617,Photo,2,9,1,3,1.0,2055,3915,346,288,688,4428,2420,435,6,244.0,32.0,282
1144,135617,Photo,2,9,1,3,1.0,2055,3915,346,288,951,5503,3260,530,22,290.0,98.0,410
1145,135617,Photo,3,9,7,9,0.0,9384,14948,757,452,412,2970,1507,277,1,84.0,13.0,98
1146,135617,Photo,3,9,7,9,0.0,9384,14948,757,452,652,11148,7020,604,6,363.0,40.0,409
1147,135617,Photo,3,9,7,9,0.0,9384,14948,757,452,688,4428,2420,435,6,244.0,32.0,282
1148,135617,Photo,3,9,7,9,0.0,9384,14948,757,452,951,5503,3260,530,22,290.0,98.0,410
1149,135617,Photo,2,9,7,3,0.0,3992,7255,598,447,412,2970,1507,277,1,84.0,13.0,98
1150,135617,Photo,2,9,7,3,0.0,3992,7255,598,447,652,11148,7020,604,6,363.0,40.0,409
1151,135617,Photo,2,9,7,3,0.0,3992,7255,598,447,688,4428,2420,435,6,244.0,32.0,282
1152,135617,Photo,2,9,7,3,0.0,3992,7255,598,447,951,5503,3260,530,22,290.0,98.0,410
1153,135617,Photo,3,9,6,10,0.0,7512,13633,769,614,412,2970,1507,277,1,84.0,13.0,98
